;parameters;modelo;auc_tr;accuracy_tr;precision_tr;recall_tr;f1_tr;Matriz_tr;auc_te;accuracy_te;precision_te;recall_te;f1_te;Matriz_te
176;{'n_estimators': 13, 'max_depth': 11, 'min_data_in_leaf': 132, 'learning_rate': 0.017306122448979593};Lighgbm;0.8576006944444445;0.5;0.125;0.25;0.16666666666666666;"[[  0   0  80   0]
 [  0   0  80   0]
 [  0   0 240   0]
 [  0   0  80   0]]";0.707125;0.5;0.125;0.25;0.16666666666666666;"[[ 0  0 20  0]
 [ 0  0 20  0]
 [ 0  0 60  0]
 [ 0  0 20  0]]"
177;{'n_estimators': 200, 'max_depth': 8, 'min_data_in_leaf': 220, 'learning_rate': 0.4738775510204082};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7959722222222223;0.675;0.6416196416196416;0.5875;0.60038257989432;"[[16  1  3  0]
 [ 2  8  8  2]
 [ 2  3 51  4]
 [ 1  1 12  6]]"
178;{'n_estimators': 200, 'max_depth': 8, 'min_data_in_leaf': 220, 'learning_rate': 0.4738775510204082};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7959722222222223;0.675;0.6416196416196416;0.5875;0.60038257989432;"[[16  1  3  0]
 [ 2  8  8  2]
 [ 2  3 51  4]
 [ 1  1 12  6]]"
179;{'n_estimators': 200, 'max_depth': 8, 'min_data_in_leaf': 220, 'learning_rate': 0.4738775510204082};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7959722222222223;0.675;0.6416196416196416;0.5875;0.60038257989432;"[[16  1  3  0]
 [ 2  8  8  2]
 [ 2  3 51  4]
 [ 1  1 12  6]]"
180;{'n_estimators': 130, 'max_depth': 3, 'min_data_in_leaf': 240, 'learning_rate': 0.06622448979591837};Lighgbm;0.9503845486111111;0.7958333333333333;0.8303832429293946;0.7124999999999999;0.7403784491723704;"[[ 74   0   6   0]
 [  4  43  30   3]
 [  5   3 231   1]
 [  4   7  35  34]]";0.7346111111111111;0.6583333333333333;0.6234730848861284;0.5291666666666667;0.5200752122554448;"[[17  1  2  0]
 [ 2  4 13  1]
 [ 2  2 55  1]
 [ 2  1 14  3]]"
181;{'n_estimators': 130, 'max_depth': 3, 'min_data_in_leaf': 240, 'learning_rate': 0.06622448979591837};Lighgbm;0.9503845486111111;0.7958333333333333;0.8303832429293946;0.7124999999999999;0.7403784491723704;"[[ 74   0   6   0]
 [  4  43  30   3]
 [  5   3 231   1]
 [  4   7  35  34]]";0.7346111111111111;0.6583333333333333;0.6234730848861284;0.5291666666666667;0.5200752122554448;"[[17  1  2  0]
 [ 2  4 13  1]
 [ 2  2 55  1]
 [ 2  1 14  3]]"
182;{'n_estimators': 130, 'max_depth': 3, 'min_data_in_leaf': 240, 'learning_rate': 0.06622448979591837};Lighgbm;0.9503845486111111;0.7958333333333333;0.8303832429293946;0.7124999999999999;0.7403784491723704;"[[ 74   0   6   0]
 [  4  43  30   3]
 [  5   3 231   1]
 [  4   7  35  34]]";0.7346111111111111;0.6583333333333333;0.6234730848861284;0.5291666666666667;0.5200752122554448;"[[17  1  2  0]
 [ 2  4 13  1]
 [ 2  2 55  1]
 [ 2  1 14  3]]"
183;{'n_estimators': 10, 'max_depth': 8, 'min_data_in_leaf': 10, 'learning_rate': 0.14775510204081632};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8266805555555555;0.6666666666666666;0.7211610486891386;0.5416666666666666;0.5476848764016841;"[[17  0  3  0]
 [ 0  6 14  0]
 [ 2  2 55  1]
 [ 1  0 17  2]]"
184;{'n_estimators': 10, 'max_depth': 8, 'min_data_in_leaf': 10, 'learning_rate': 0.14775510204081632};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8266805555555555;0.6666666666666666;0.7211610486891386;0.5416666666666666;0.5476848764016841;"[[17  0  3  0]
 [ 0  6 14  0]
 [ 2  2 55  1]
 [ 1  0 17  2]]"
185;{'n_estimators': 10, 'max_depth': 8, 'min_data_in_leaf': 10, 'learning_rate': 0.14775510204081632};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8266805555555555;0.6666666666666666;0.7211610486891386;0.5416666666666666;0.5476848764016841;"[[17  0  3  0]
 [ 0  6 14  0]
 [ 2  2 55  1]
 [ 1  0 17  2]]"
186;{'n_estimators': 172, 'max_depth': 3, 'min_data_in_leaf': 79, 'learning_rate': 0.6532448979591837};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7830972222222222;0.6333333333333333;0.5772186147186147;0.5333333333333333;0.5366738249955493;"[[17  1  2  0]
 [ 2  6  9  3]
 [ 1  3 50  6]
 [ 1  0 16  3]]"
187;{'n_estimators': 172, 'max_depth': 3, 'min_data_in_leaf': 79, 'learning_rate': 0.6532448979591837};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7830972222222222;0.6333333333333333;0.5772186147186147;0.5333333333333333;0.5366738249955493;"[[17  1  2  0]
 [ 2  6  9  3]
 [ 1  3 50  6]
 [ 1  0 16  3]]"
188;{'n_estimators': 172, 'max_depth': 3, 'min_data_in_leaf': 79, 'learning_rate': 0.6532448979591837};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7830972222222222;0.6333333333333333;0.5772186147186147;0.5333333333333333;0.5366738249955493;"[[17  1  2  0]
 [ 2  6  9  3]
 [ 1  3 50  6]
 [ 1  0 16  3]]"
189;{'n_estimators': 165, 'max_depth': 16, 'min_data_in_leaf': 161, 'learning_rate': 0.6206326530612245};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7784861111111112;0.65;0.5911931818181818;0.5333333333333333;0.5333333333333333;"[[16  1  3  0]
 [ 4  6  9  1]
 [ 1  2 53  4]
 [ 1  1 15  3]]"
190;{'n_estimators': 165, 'max_depth': 16, 'min_data_in_leaf': 161, 'learning_rate': 0.6206326530612245};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7784861111111112;0.65;0.5911931818181818;0.5333333333333333;0.5333333333333333;"[[16  1  3  0]
 [ 4  6  9  1]
 [ 1  2 53  4]
 [ 1  1 15  3]]"
191;{'n_estimators': 165, 'max_depth': 16, 'min_data_in_leaf': 161, 'learning_rate': 0.6206326530612245};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7784861111111112;0.65;0.5911931818181818;0.5333333333333333;0.5333333333333333;"[[16  1  3  0]
 [ 4  6  9  1]
 [ 1  2 53  4]
 [ 1  1 15  3]]"
192;{'n_estimators': 21, 'max_depth': 19, 'min_data_in_leaf': 88, 'learning_rate': 0.7347755102040816};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7634305555555555;0.625;0.5674651924651924;0.5375000000000001;0.5405961238377004;"[[17  1  2  0]
 [ 3  5 11  1]
 [ 0  4 48  8]
 [ 1  1 13  5]]"
193;{'n_estimators': 21, 'max_depth': 19, 'min_data_in_leaf': 88, 'learning_rate': 0.7347755102040816};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7634305555555555;0.625;0.5674651924651924;0.5375000000000001;0.5405961238377004;"[[17  1  2  0]
 [ 3  5 11  1]
 [ 0  4 48  8]
 [ 1  1 13  5]]"
194;{'n_estimators': 21, 'max_depth': 19, 'min_data_in_leaf': 88, 'learning_rate': 0.7347755102040816};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7634305555555555;0.625;0.5674651924651924;0.5375000000000001;0.5405961238377004;"[[17  1  2  0]
 [ 3  5 11  1]
 [ 0  4 48  8]
 [ 1  1 13  5]]"
195;{'n_estimators': 161, 'max_depth': 16, 'min_data_in_leaf': 64, 'learning_rate': 0.7673877551020408};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7856527777777778;0.6583333333333333;0.6261722488038278;0.5625;0.5591589861751152;"[[18  0  2  0]
 [ 2  6  9  3]
 [ 3  2 51  4]
 [ 2  0 14  4]]"
196;{'n_estimators': 161, 'max_depth': 16, 'min_data_in_leaf': 64, 'learning_rate': 0.7673877551020408};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7856527777777778;0.6583333333333333;0.6261722488038278;0.5625;0.5591589861751152;"[[18  0  2  0]
 [ 2  6  9  3]
 [ 3  2 51  4]
 [ 2  0 14  4]]"
197;{'n_estimators': 161, 'max_depth': 16, 'min_data_in_leaf': 64, 'learning_rate': 0.7673877551020408};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7856527777777778;0.6583333333333333;0.6261722488038278;0.5625;0.5591589861751152;"[[18  0  2  0]
 [ 2  6  9  3]
 [ 3  2 51  4]
 [ 2  0 14  4]]"
198;{'n_estimators': 17, 'max_depth': 4, 'min_data_in_leaf': 103, 'learning_rate': 0.1803673469387755};Lighgbm;0.9869331597222222;0.86875;0.9093484732942028;0.815625;0.8450726337002729;"[[ 75   0   5   0]
 [  5  60  15   0]
 [  5   1 234   0]
 [  3   2  27  48]]";0.7774305555555556;0.65;0.5876873897707231;0.5333333333333333;0.5201342196023048;"[[18  0  2  0]
 [ 2  4 11  3]
 [ 3  2 53  2]
 [ 1  1 15  3]]"
199;{'n_estimators': 17, 'max_depth': 4, 'min_data_in_leaf': 103, 'learning_rate': 0.1803673469387755};Lighgbm;0.9869331597222222;0.86875;0.9093484732942028;0.815625;0.8450726337002729;"[[ 75   0   5   0]
 [  5  60  15   0]
 [  5   1 234   0]
 [  3   2  27  48]]";0.7774305555555556;0.65;0.5876873897707231;0.5333333333333333;0.5201342196023048;"[[18  0  2  0]
 [ 2  4 11  3]
 [ 3  2 53  2]
 [ 1  1 15  3]]"
200;{'n_estimators': 17, 'max_depth': 4, 'min_data_in_leaf': 103, 'learning_rate': 0.1803673469387755};Lighgbm;0.9869331597222222;0.86875;0.9093484732942028;0.815625;0.8450726337002729;"[[ 75   0   5   0]
 [  5  60  15   0]
 [  5   1 234   0]
 [  3   2  27  48]]";0.7774305555555556;0.65;0.5876873897707231;0.5333333333333333;0.5201342196023048;"[[18  0  2  0]
 [ 2  4 11  3]
 [ 3  2 53  2]
 [ 1  1 15  3]]"
201;{'n_estimators': 48, 'max_depth': 14, 'min_data_in_leaf': 64, 'learning_rate': 0.2455918367346939};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7803194444444445;0.6166666666666667;0.5630946088794926;0.49166666666666664;0.4757012393998696;"[[17  0  3  0]
 [ 2  2 14  2]
 [ 3  2 52  3]
 [ 0  0 17  3]]"
202;{'n_estimators': 48, 'max_depth': 14, 'min_data_in_leaf': 64, 'learning_rate': 0.2455918367346939};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7803194444444445;0.6166666666666667;0.5630946088794926;0.49166666666666664;0.4757012393998696;"[[17  0  3  0]
 [ 2  2 14  2]
 [ 3  2 52  3]
 [ 0  0 17  3]]"
203;{'n_estimators': 48, 'max_depth': 14, 'min_data_in_leaf': 64, 'learning_rate': 0.2455918367346939};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7803194444444445;0.6166666666666667;0.5630946088794926;0.49166666666666664;0.4757012393998696;"[[17  0  3  0]
 [ 2  2 14  2]
 [ 3  2 52  3]
 [ 0  0 17  3]]"
204;{'n_estimators': 114, 'max_depth': 2, 'min_data_in_leaf': 235, 'learning_rate': 0.11514285714285714};Lighgbm;0.9797456597222222;0.8625;0.8974451647721599;0.8083333333333332;0.8370634847118166;"[[ 76   0   4   0]
 [  3  58  19   0]
 [  3   2 233   2]
 [  4   3  26  47]]";0.7556944444444444;0.6416666666666667;0.6031267928858289;0.5125;0.5031080031080031;"[[16  0  4  0]
 [ 2  4 12  2]
 [ 3  1 54  2]
 [ 3  1 13  3]]"
205;{'n_estimators': 114, 'max_depth': 2, 'min_data_in_leaf': 235, 'learning_rate': 0.11514285714285714};Lighgbm;0.9797456597222222;0.8625;0.8974451647721599;0.8083333333333332;0.8370634847118166;"[[ 76   0   4   0]
 [  3  58  19   0]
 [  3   2 233   2]
 [  4   3  26  47]]";0.7556944444444444;0.6416666666666667;0.6031267928858289;0.5125;0.5031080031080031;"[[16  0  4  0]
 [ 2  4 12  2]
 [ 3  1 54  2]
 [ 3  1 13  3]]"
206;{'n_estimators': 114, 'max_depth': 2, 'min_data_in_leaf': 235, 'learning_rate': 0.11514285714285714};Lighgbm;0.9797456597222222;0.8625;0.8974451647721599;0.8083333333333332;0.8370634847118166;"[[ 76   0   4   0]
 [  3  58  19   0]
 [  3   2 233   2]
 [  4   3  26  47]]";0.7556944444444444;0.6416666666666667;0.6031267928858289;0.5125;0.5031080031080031;"[[16  0  4  0]
 [ 2  4 12  2]
 [ 3  1 54  2]
 [ 3  1 13  3]]"
207;{'n_estimators': 95, 'max_depth': 4, 'min_data_in_leaf': 137, 'learning_rate': 0.08253061224489797};Lighgbm;0.9991909722222223;0.9708333333333333;0.9779518072289156;0.95625;0.9657855107968709;"[[ 79   0   1   0]
 [  2  77   1   0]
 [  0   0 240   0]
 [  2   0   8  70]]";0.7890277777777778;0.6333333333333333;0.5569226674409601;0.5083333333333333;0.5042786153421792;"[[16  2  2  0]
 [ 2  4 12  2]
 [ 2  2 53  3]
 [ 1  1 15  3]]"
208;{'n_estimators': 95, 'max_depth': 4, 'min_data_in_leaf': 137, 'learning_rate': 0.08253061224489797};Lighgbm;0.9991909722222223;0.9708333333333333;0.9779518072289156;0.95625;0.9657855107968709;"[[ 79   0   1   0]
 [  2  77   1   0]
 [  0   0 240   0]
 [  2   0   8  70]]";0.7890277777777778;0.6333333333333333;0.5569226674409601;0.5083333333333333;0.5042786153421792;"[[16  2  2  0]
 [ 2  4 12  2]
 [ 2  2 53  3]
 [ 1  1 15  3]]"
209;{'n_estimators': 95, 'max_depth': 4, 'min_data_in_leaf': 137, 'learning_rate': 0.08253061224489797};Lighgbm;0.9991909722222223;0.9708333333333333;0.9779518072289156;0.95625;0.9657855107968709;"[[ 79   0   1   0]
 [  2  77   1   0]
 [  0   0 240   0]
 [  2   0   8  70]]";0.7890277777777778;0.6333333333333333;0.5569226674409601;0.5083333333333333;0.5042786153421792;"[[16  2  2  0]
 [ 2  4 12  2]
 [ 2  2 53  3]
 [ 1  1 15  3]]"
210;{'n_estimators': 114, 'max_depth': 11, 'min_data_in_leaf': 15, 'learning_rate': 0.6532448979591837};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7848611111111112;0.6416666666666667;0.5986842105263158;0.5541666666666667;0.5513591800356507;"[[18  0  2  0]
 [ 2  6 10  2]
 [ 3  4 49  4]
 [ 1  0 15  4]]"
211;{'n_estimators': 114, 'max_depth': 11, 'min_data_in_leaf': 15, 'learning_rate': 0.6532448979591837};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7848611111111112;0.6416666666666667;0.5986842105263158;0.5541666666666667;0.5513591800356507;"[[18  0  2  0]
 [ 2  6 10  2]
 [ 3  4 49  4]
 [ 1  0 15  4]]"
212;{'n_estimators': 114, 'max_depth': 11, 'min_data_in_leaf': 15, 'learning_rate': 0.6532448979591837};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7848611111111112;0.6416666666666667;0.5986842105263158;0.5541666666666667;0.5513591800356507;"[[18  0  2  0]
 [ 2  6 10  2]
 [ 3  4 49  4]
 [ 1  0 15  4]]"
213;{'n_estimators': 29, 'max_depth': 7, 'min_data_in_leaf': 83, 'learning_rate': 0.2292857142857143};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7702222222222223;0.65;0.6079427818558254;0.55;0.5517702103602921;"[[17  1  2  0]
 [ 2  6 10  2]
 [ 2  2 51  5]
 [ 2  0 14  4]]"
214;{'n_estimators': 29, 'max_depth': 7, 'min_data_in_leaf': 83, 'learning_rate': 0.2292857142857143};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7702222222222223;0.65;0.6079427818558254;0.55;0.5517702103602921;"[[17  1  2  0]
 [ 2  6 10  2]
 [ 2  2 51  5]
 [ 2  0 14  4]]"
215;{'n_estimators': 29, 'max_depth': 7, 'min_data_in_leaf': 83, 'learning_rate': 0.2292857142857143};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7702222222222223;0.65;0.6079427818558254;0.55;0.5517702103602921;"[[17  1  2  0]
 [ 2  6 10  2]
 [ 2  2 51  5]
 [ 2  0 14  4]]"
216;{'n_estimators': 21, 'max_depth': 14, 'min_data_in_leaf': 157, 'learning_rate': 0.718469387755102};Lighgbm;0.9999401041666667;0.9958333333333333;0.9979338842975207;0.99375;0.9957980986396344;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   2  78]]";0.7600138888888889;0.575;0.48398697897589915;0.4708333333333333;0.4628886405202195;"[[15  1  3  1]
 [ 2  3 11  4]
 [ 2  3 47  8]
 [ 3  1 12  4]]"
217;{'n_estimators': 21, 'max_depth': 14, 'min_data_in_leaf': 157, 'learning_rate': 0.718469387755102};Lighgbm;0.9999401041666667;0.9958333333333333;0.9979338842975207;0.99375;0.9957980986396344;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   2  78]]";0.7600138888888889;0.575;0.48398697897589915;0.4708333333333333;0.4628886405202195;"[[15  1  3  1]
 [ 2  3 11  4]
 [ 2  3 47  8]
 [ 3  1 12  4]]"
218;{'n_estimators': 21, 'max_depth': 14, 'min_data_in_leaf': 157, 'learning_rate': 0.718469387755102};Lighgbm;0.9999401041666667;0.9958333333333333;0.9979338842975207;0.99375;0.9957980986396344;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   2  78]]";0.7600138888888889;0.575;0.48398697897589915;0.4708333333333333;0.4628886405202195;"[[15  1  3  1]
 [ 2  3 11  4]
 [ 2  3 47  8]
 [ 3  1 12  4]]"
219;{'n_estimators': 188, 'max_depth': 8, 'min_data_in_leaf': 10, 'learning_rate': 0.2292857142857143};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7907361111111111;0.6833333333333333;0.6623188405797101;0.575;0.5751506616424974;"[[18  0  2  0]
 [ 2  7 10  1]
 [ 2  2 54  2]
 [ 1  1 15  3]]"
220;{'n_estimators': 188, 'max_depth': 8, 'min_data_in_leaf': 10, 'learning_rate': 0.2292857142857143};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7907361111111111;0.6833333333333333;0.6623188405797101;0.575;0.5751506616424974;"[[18  0  2  0]
 [ 2  7 10  1]
 [ 2  2 54  2]
 [ 1  1 15  3]]"
221;{'n_estimators': 188, 'max_depth': 8, 'min_data_in_leaf': 10, 'learning_rate': 0.2292857142857143};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7907361111111111;0.6833333333333333;0.6623188405797101;0.575;0.5751506616424974;"[[18  0  2  0]
 [ 2  7 10  1]
 [ 2  2 54  2]
 [ 1  1 15  3]]"
222;{'n_estimators': 200, 'max_depth': 4, 'min_data_in_leaf': 137, 'learning_rate': 0.11514285714285714};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7999305555555556;0.6583333333333333;0.6559794372294372;0.5375;0.5396062271062271;"[[17  0  3  0]
 [ 2  5 11  2]
 [ 2  1 54  3]
 [ 1  0 16  3]]"
223;{'n_estimators': 200, 'max_depth': 4, 'min_data_in_leaf': 137, 'learning_rate': 0.11514285714285714};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7999305555555556;0.6583333333333333;0.6559794372294372;0.5375;0.5396062271062271;"[[17  0  3  0]
 [ 2  5 11  2]
 [ 2  1 54  3]
 [ 1  0 16  3]]"
224;{'n_estimators': 200, 'max_depth': 4, 'min_data_in_leaf': 137, 'learning_rate': 0.11514285714285714};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7999305555555556;0.6583333333333333;0.6559794372294372;0.5375;0.5396062271062271;"[[17  0  3  0]
 [ 2  5 11  2]
 [ 2  1 54  3]
 [ 1  0 16  3]]"
225;{'n_estimators': 72, 'max_depth': 1, 'min_data_in_leaf': 142, 'learning_rate': 0.4575714285714286};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7738333333333333;0.65;0.6035496515679443;0.5333333333333333;0.5349466436973397;"[[17  1  2  0]
 [ 2  5 12  1]
 [ 1  1 53  5]
 [ 1  1 15  3]]"
226;{'n_estimators': 72, 'max_depth': 1, 'min_data_in_leaf': 142, 'learning_rate': 0.4575714285714286};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7738333333333333;0.65;0.6035496515679443;0.5333333333333333;0.5349466436973397;"[[17  1  2  0]
 [ 2  5 12  1]
 [ 1  1 53  5]
 [ 1  1 15  3]]"
227;{'n_estimators': 72, 'max_depth': 1, 'min_data_in_leaf': 142, 'learning_rate': 0.4575714285714286};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7738333333333333;0.65;0.6035496515679443;0.5333333333333333;0.5349466436973397;"[[17  1  2  0]
 [ 2  5 12  1]
 [ 1  1 53  5]
 [ 1  1 15  3]]"
228;{'n_estimators': 161, 'max_depth': 6, 'min_data_in_leaf': 64, 'learning_rate': 0.7021632653061225};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7811805555555555;0.675;0.6264254385964911;0.5708333333333333;0.571368092691622;"[[17  0  3  0]
 [ 3  7  7  3]
 [ 2  2 53  3]
 [ 2  1 13  4]]"
229;{'n_estimators': 161, 'max_depth': 6, 'min_data_in_leaf': 64, 'learning_rate': 0.7021632653061225};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7811805555555555;0.675;0.6264254385964911;0.5708333333333333;0.571368092691622;"[[17  0  3  0]
 [ 3  7  7  3]
 [ 2  2 53  3]
 [ 2  1 13  4]]"
230;{'n_estimators': 161, 'max_depth': 6, 'min_data_in_leaf': 64, 'learning_rate': 0.7021632653061225};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7811805555555555;0.675;0.6264254385964911;0.5708333333333333;0.571368092691622;"[[17  0  3  0]
 [ 3  7  7  3]
 [ 2  2 53  3]
 [ 2  1 13  4]]"
231;{'n_estimators': 64, 'max_depth': 7, 'min_data_in_leaf': 191, 'learning_rate': 0.16406122448979593};Lighgbm;0.9825225694444445;0.8583333333333333;0.8927418678739101;0.7999999999999999;0.8299791737779019;"[[ 75   0   5   0]
 [  3  56  21   0]
 [  2   3 234   1]
 [  4   5  24  47]]";0.7772638888888889;0.675;0.666194831591173;0.5541666666666666;0.5535104566794707;"[[17  0  3  0]
 [ 2  6 10  2]
 [ 2  1 55  2]
 [ 3  0 14  3]]"
232;{'n_estimators': 64, 'max_depth': 7, 'min_data_in_leaf': 191, 'learning_rate': 0.16406122448979593};Lighgbm;0.9825225694444445;0.8583333333333333;0.8927418678739101;0.7999999999999999;0.8299791737779019;"[[ 75   0   5   0]
 [  3  56  21   0]
 [  2   3 234   1]
 [  4   5  24  47]]";0.7772638888888889;0.675;0.666194831591173;0.5541666666666666;0.5535104566794707;"[[17  0  3  0]
 [ 2  6 10  2]
 [ 2  1 55  2]
 [ 3  0 14  3]]"
233;{'n_estimators': 64, 'max_depth': 7, 'min_data_in_leaf': 191, 'learning_rate': 0.16406122448979593};Lighgbm;0.9825225694444445;0.8583333333333333;0.8927418678739101;0.7999999999999999;0.8299791737779019;"[[ 75   0   5   0]
 [  3  56  21   0]
 [  2   3 234   1]
 [  4   5  24  47]]";0.7772638888888889;0.675;0.666194831591173;0.5541666666666666;0.5535104566794707;"[[17  0  3  0]
 [ 2  6 10  2]
 [ 2  1 55  2]
 [ 3  0 14  3]]"
234;{'n_estimators': 25, 'max_depth': 13, 'min_data_in_leaf': 1, 'learning_rate': 0.4901836734693878};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7852777777777777;0.6666666666666666;0.6041666666666666;0.55;0.5411671661671661;"[[17  0  3  0]
 [ 2  7 10  1]
 [ 2  1 54  3]
 [ 3  2 13  2]]"
