;parameters;modelo;auc_tr;accuracy_tr;precision_tr;recall_tr;f1_tr;Matriz_tr;auc_te;accuracy_te;precision_te;recall_te;f1_te;Matriz_te
60;{'n_estimators': 111, 'max_depth': 7, 'min_data_in_leaf': 48, 'learning_rate': 0.5061224489795918};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8348888888888889;0.675;0.6403508771929824;0.5625;0.5797554654045526;"[[13  2  4  1]
 [ 2  8  8  2]
 [ 3  3 54  0]
 [ 1  3 10  6]]"
61;{'n_estimators': 88, 'max_depth': 5, 'min_data_in_leaf': 35, 'learning_rate': 0.5681632653061224};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8164166666666667;0.7;0.6633540372670808;0.5916666666666667;0.5984043456119504;"[[17  0  2  1]
 [ 3  5 10  2]
 [ 2  3 55  0]
 [ 1  2 10  7]]"
62;{'n_estimators': 135, 'max_depth': 7, 'min_data_in_leaf': 21, 'learning_rate': 0.6224489795918366};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8317777777777777;0.6666666666666666;0.6366215574548908;0.5333333333333333;0.5440652432673709;"[[13  3  4  0]
 [ 3  7  9  1]
 [ 3  0 56  1]
 [ 1  3 12  4]]"
63;{'n_estimators': 101, 'max_depth': 6, 'min_data_in_leaf': 57, 'learning_rate': 0.5681632653061224};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8249027777777779;0.6666666666666666;0.6492673992673993;0.55;0.5644284106950191;"[[13  2  4  1]
 [ 3  8  8  1]
 [ 4  2 54  0]
 [ 1  2 12  5]]"
64;{'n_estimators': 128, 'max_depth': 5, 'min_data_in_leaf': 60, 'learning_rate': 0.3277551020408163};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8434166666666666;0.6666666666666666;0.6345572546230441;0.5666666666666667;0.5781873599037779;"[[14  3  3  0]
 [ 1  9  8  2]
 [ 3  4 52  1]
 [ 1  3 11  5]]"
65;{'n_estimators': 153, 'max_depth': 5, 'min_data_in_leaf': 22, 'learning_rate': 0.5526530612244898};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.832736111111111;0.6666666666666666;0.612528918449971;0.5583333333333333;0.5671737098387026;"[[15  1  3  1]
 [ 2  7  9  2]
 [ 3  2 53  2]
 [ 1  3 11  5]]"
66;{'n_estimators': 135, 'max_depth': 9, 'min_data_in_leaf': 35, 'learning_rate': 0.4673469387755102};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8532222222222221;0.7;0.6817327409432673;0.5916666666666666;0.6055672268907563;"[[15  2  2  1]
 [ 3  8  9  0]
 [ 2  2 55  1]
 [ 2  2 10  6]]"
67;{'n_estimators': 113, 'max_depth': 8, 'min_data_in_leaf': 33, 'learning_rate': 0.40530612244897957};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8510416666666667;0.6583333333333333;0.6112703962703963;0.5541666666666667;0.5508374333058765;"[[16  0  3  1]
 [ 3  7  8  2]
 [ 5  2 52  1]
 [ 2  2 12  4]]"
68;{'n_estimators': 142, 'max_depth': 10, 'min_data_in_leaf': 56, 'learning_rate': 0.6146938775510205};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8316388888888889;0.6916666666666667;0.6333333333333333;0.5791666666666666;0.5906084656084657;"[[14  1  3  2]
 [ 3  9  6  2]
 [ 3  1 55  1]
 [ 0  4 11  5]]"
69;{'n_estimators': 91, 'max_depth': 6, 'min_data_in_leaf': 50, 'learning_rate': 0.7};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8435;0.675;0.6135788262370541;0.5458333333333334;0.5565463758025837;"[[14  1  3  2]
 [ 2  6 10  2]
 [ 3  0 56  1]
 [ 1  4 10  5]]"
70;{'n_estimators': 150, 'max_depth': 5, 'min_data_in_leaf': 26, 'learning_rate': 0.42081632653061224};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8374444444444444;0.675;0.632445187662579;0.5708333333333333;0.5781339187113046;"[[15  1  3  1]
 [ 3  8  8  1]
 [ 2  3 53  2]
 [ 3  1 11  5]]"
71;{'n_estimators': 86, 'max_depth': 7, 'min_data_in_leaf': 47, 'learning_rate': 0.7};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.827388888888889;0.6583333333333333;0.58843662464986;0.5708333333333334;0.5754615514905148;"[[15  1  4  0]
 [ 3  7  5  5]
 [ 2  5 50  3]
 [ 1  3  9  7]]"
72;{'n_estimators': 90, 'max_depth': 11, 'min_data_in_leaf': 23, 'learning_rate': 0.5293877551020408};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8309166666666666;0.6916666666666667;0.6588378726536621;0.5875;0.6049932436317635;"[[15  1  3  1]
 [ 2  7 10  1]
 [ 2  2 54  2]
 [ 1  3  9  7]]"
73;{'n_estimators': 111, 'max_depth': 10, 'min_data_in_leaf': 26, 'learning_rate': 0.3277551020408163};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8306527777777778;0.6833333333333333;0.6133355912112103;0.5583333333333333;0.5522210899356625;"[[15  1  3  1]
 [ 3  9  6  2]
 [ 3  1 56  0]
 [ 2  2 14  2]]"
74;{'n_estimators': 82, 'max_depth': 10, 'min_data_in_leaf': 41, 'learning_rate': 0.36653061224489797};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8513333333333334;0.6916666666666667;0.6549999999999999;0.5874999999999999;0.6035714285714285;"[[14  2  3  1]
 [ 2  9  8  1]
 [ 2  2 54  2]
 [ 2  2 10  6]]"
75;{'n_estimators': 155, 'max_depth': 6, 'min_data_in_leaf': 32, 'learning_rate': 0.40530612244897957};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.847388888888889;0.6916666666666667;0.6385642135642136;0.5708333333333333;0.583233517419049;"[[14  2  2  2]
 [ 2  8  8  2]
 [ 2  2 56  0]
 [ 2  2 11  5]]"
76;{'n_estimators': 88, 'max_depth': 6, 'min_data_in_leaf': 47, 'learning_rate': 0.5604081632653061};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8426527777777778;0.7;0.6603174603174604;0.5916666666666667;0.6045838823825529;"[[16  0  3  1]
 [ 2  8  8  2]
 [ 2  2 55  1]
 [ 0  4 11  5]]"
77;{'n_estimators': 159, 'max_depth': 8, 'min_data_in_leaf': 35, 'learning_rate': 0.3510204081632653};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8379861111111111;0.6583333333333333;0.6045436741088914;0.5625000000000001;0.5620593048048793;"[[16  1  2  1]
 [ 3  8  8  1]
 [ 3  4 51  2]
 [ 1  2 13  4]]"
78;{'n_estimators': 88, 'max_depth': 11, 'min_data_in_leaf': 55, 'learning_rate': 0.36653061224489797};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8429444444444445;0.6833333333333333;0.6238854347406979;0.5666666666666667;0.5732069862504645;"[[14  2  2  2]
 [ 2 10  7  1]
 [ 3  1 55  1]
 [ 0  3 14  3]]"
79;{'n_estimators': 133, 'max_depth': 10, 'min_data_in_leaf': 54, 'learning_rate': 0.32};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8495;0.7166666666666667;0.6967604956735391;0.625;0.6380782462406647;"[[17  0  2  1]
 [ 2  9  6  3]
 [ 3  1 54  2]
 [ 1  1 12  6]]"
80;{'n_estimators': 137, 'max_depth': 11, 'min_data_in_leaf': 35, 'learning_rate': 0.45183673469387753};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8095972222222223;0.6583333333333333;0.6236402811480211;0.5708333333333333;0.5838298114417517;"[[15  1  3  1]
 [ 2  9  9  0]
 [ 2  4 50  4]
 [ 0  3 12  5]]"
81;{'n_estimators': 84, 'max_depth': 8, 'min_data_in_leaf': 50, 'learning_rate': 0.45959183673469384};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8343194444444445;0.6666666666666666;0.6163034132837771;0.5666666666666667;0.5798582029481859;"[[14  1  4  1]
 [ 2  8  7  3]
 [ 3  4 52  1]
 [ 0  4 10  6]]"
82;{'n_estimators': 82, 'max_depth': 5, 'min_data_in_leaf': 30, 'learning_rate': 0.4828571428571429};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8346111111111111;0.6666666666666666;0.6181359931359931;0.5666666666666667;0.5742746876773965;"[[15  1  3  1]
 [ 3  8  8  1]
 [ 2  4 52  2]
 [ 1  3 11  5]]"
83;{'n_estimators': 128, 'max_depth': 8, 'min_data_in_leaf': 36, 'learning_rate': 0.4983673469387755};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8475972222222223;0.675;0.6347101449275362;0.5625;0.5624527926853508;"[[15  2  2  1]
 [ 3  8  8  1]
 [ 3  3 54  0]
 [ 2  3 11  4]]"
84;{'n_estimators': 161, 'max_depth': 8, 'min_data_in_leaf': 64, 'learning_rate': 0.5371428571428571};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8468055555555555;0.6833333333333333;0.6371584206091248;0.5916666666666667;0.6071654674507225;"[[14  1  3  2]
 [ 1  9  7  3]
 [ 3  4 52  1]
 [ 0  4  9  7]]"
85;{'n_estimators': 101, 'max_depth': 10, 'min_data_in_leaf': 51, 'learning_rate': 0.38979591836734695};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8492500000000001;0.6833333333333333;0.628612987987988;0.575;0.5912951688923801;"[[13  2  3  2]
 [ 2  9  7  2]
 [ 2  2 54  2]
 [ 1  3 10  6]]"
86;{'n_estimators': 150, 'max_depth': 7, 'min_data_in_leaf': 33, 'learning_rate': 0.3277551020408163};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.839486111111111;0.6833333333333333;0.6526220614828211;0.5666666666666667;0.5792687418692497;"[[14  1  3  2]
 [ 2  9  8  1]
 [ 3  2 55  0]
 [ 1  2 13  4]]"
87;{'n_estimators': 104, 'max_depth': 10, 'min_data_in_leaf': 54, 'learning_rate': 0.3277551020408163};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.856138888888889;0.7166666666666667;0.7024844720496894;0.6166666666666667;0.6251999507813462;"[[16  1  2  1]
 [ 2 10  7  1]
 [ 4  1 55  0]
 [ 1  3 11  5]]"
88;{'n_estimators': 122, 'max_depth': 7, 'min_data_in_leaf': 23, 'learning_rate': 0.3277551020408163};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.84625;0.6666666666666666;0.5968066280566281;0.5666666666666667;0.5617724023123497;"[[16  0  3  1]
 [ 2  9  7  2]
 [ 4  2 52  2]
 [ 2  3 12  3]]"
89;{'n_estimators': 104, 'max_depth': 8, 'min_data_in_leaf': 52, 'learning_rate': 0.5061224489795918};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.843875;0.65;0.5929112554112553;0.5333333333333333;0.5422873642513798;"[[14  1  3  2]
 [ 2  6 10  2]
 [ 3  1 53  3]
 [ 2  2 11  5]]"
90;{'n_estimators': 146, 'max_depth': 5, 'min_data_in_leaf': 52, 'learning_rate': 0.3587755102040816};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8377222222222221;0.6666666666666666;0.5997659662991471;0.55;0.5525179088889869;"[[15  1  2  2]
 [ 3  7  8  2]
 [ 3  1 54  2]
 [ 2  2 12  4]]"
91;{'n_estimators': 148, 'max_depth': 5, 'min_data_in_leaf': 58, 'learning_rate': 0.3510204081632653};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8506388888888888;0.675;0.6387803679346264;0.5875;0.595762149696686;"[[16  1  2  1]
 [ 2  8  8  2]
 [ 4  3 51  2]
 [ 1  1 12  6]]"
92;{'n_estimators': 115, 'max_depth': 11, 'min_data_in_leaf': 35, 'learning_rate': 0.5914285714285714};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.842486111111111;0.6916666666666667;0.6455826944957379;0.5958333333333333;0.5992895680097554;"[[17  0  2  1]
 [ 2  8  9  1]
 [ 2  3 53  2]
 [ 2  3 10  5]]"
93;{'n_estimators': 141, 'max_depth': 9, 'min_data_in_leaf': 35, 'learning_rate': 0.6224489795918366};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.84475;0.65;0.6182055749128921;0.525;0.5268176743387152;"[[15  1  4  0]
 [ 2  6 11  1]
 [ 3  2 54  1]
 [ 1  3 13  3]]"
94;{'n_estimators': 106, 'max_depth': 5, 'min_data_in_leaf': 59, 'learning_rate': 0.3587755102040816};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8141527777777777;0.6416666666666667;0.5892018779342723;0.5541666666666666;0.564964077233947;"[[14  1  4  1]
 [ 2  7  8  3]
 [ 3  4 49  4]
 [ 1  2 10  7]]"
95;{'n_estimators': 84, 'max_depth': 10, 'min_data_in_leaf': 57, 'learning_rate': 0.6146938775510205};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8457083333333334;0.675;0.6321153846153845;0.5708333333333333;0.5867319023569024;"[[14  1  3  2]
 [ 2  7  9  2]
 [ 3  2 53  2]
 [ 1  2 10  7]]"
96;{'n_estimators': 97, 'max_depth': 7, 'min_data_in_leaf': 36, 'learning_rate': 0.45959183673469384};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8424305555555556;0.7166666666666667;0.6751493341167254;0.6083333333333334;0.6155166856746169;"[[15  1  2  2]
 [ 2 10  7  1]
 [ 3  1 56  0]
 [ 3  3  9  5]]"
97;{'n_estimators': 113, 'max_depth': 10, 'min_data_in_leaf': 40, 'learning_rate': 0.6689795918367347};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8195833333333333;0.675;0.6328921568627451;0.5791666666666667;0.5866562991562991;"[[15  1  3  1]
 [ 2 10  6  2]
 [ 3  4 52  1]
 [ 0  2 14  4]]"
98;{'n_estimators': 157, 'max_depth': 8, 'min_data_in_leaf': 28, 'learning_rate': 0.42081632653061224};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8409305555555556;0.6833333333333333;0.602860799778608;0.5750000000000001;0.5735603376256734;"[[16  1  2  1]
 [ 1  8  9  2]
 [ 2  2 54  2]
 [ 3  5  8  4]]"
99;{'n_estimators': 111, 'max_depth': 7, 'min_data_in_leaf': 49, 'learning_rate': 0.4751020408163265};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8488611111111111;0.6916666666666667;0.6461229086229087;0.5875;0.6035145961369621;"[[14  1  3  2]
 [ 3  8  7  2]
 [ 3  2 54  1]
 [ 0  3 10  7]]"
